"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_per_person"
8563463,"https://www.airbnb.com/rooms/8563463",20240503175201,19846,"city scrape","Chalet Budokan","https://a0.muscache.com/pictures/108800647/16e0fbe5_original.jpg",41373840,"https://www.airbnb.com/users/show/41373840","Andreas",16660,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/3a722134-7552-4c6e-9388-09bca9a6e6eb.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3a722134-7552-4c6e-9388-09bca9a6e6eb.jpg?aki_policy=profile_x_medium",2,7,TRUE,TRUE,"Ormont-Dessus",46.34946,7.17146,"Entire chalet","Entire home/apt",16,"4 baths",47,1,1125,1,1,1125,1125,1,1125,TRUE,28,56,86,356,19846,19,0,0,17056,18721,4.84,4.89,4.53,4.79,4.53,4.68,4.68,FALSE,1,1,0,0,0.2,67,11,3.75
8833329,"https://www.airbnb.com/rooms/8833329",20240503175201,19847,"city scrape","Elegant ski & hiking flat for 6, Villars s/Ollon","https://a0.muscache.com/pictures/5d88e05a-4f14-403f-8a3f-b8bbeb14a61b.jpg",21275129,"https://www.airbnb.com/users/show/21275129","Sophia",16326,"within a day",TRUE,"https://a0.muscache.com/im/pictures/user/8d7658b7-77db-4900-9bdc-ebda9e7ceea8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8d7658b7-77db-4900-9bdc-ebda9e7ceea8.jpg?aki_policy=profile_x_medium",2,4,TRUE,TRUE,"Ollon",46.29514,7.06084,"Entire rental unit","Entire home/apt",6,"2 baths",5,2,60,2,7,60,60,2.3,60,TRUE,30,48,66,206,19847,66,14,0,16826,19791,4.94,4.89,4.95,4.77,4.91,4.85,4.7,FALSE,1,1,0,0,0.66,100,75,39.3333333333333
8912544,"https://www.airbnb.com/rooms/8912544",20240503175201,19847,"city scrape","chambre bleue","https://a0.muscache.com/pictures/miso/Hosting-8912544/original/9c4408ab-0f88-4095-91a8-d9d3d4b498b5.jpeg",16297538,"https://www.airbnb.com/users/show/16297538","Hilda",16223,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/41dd1c3f-6ddc-4c65-bb70-139d0e38403c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/41dd1c3f-6ddc-4c65-bb70-139d0e38403c.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Lausanne",46.52484,6.62948,"Private room in rental unit","Private room",1,"1 shared bath",1,3,360,3,3,360,360,3,360,TRUE,8,15,15,267,19847,53,1,0,16782,19631,4.6,4.47,4.49,4.85,4.83,4.87,4.57,FALSE,3,0,3,0,0.52,90,88,55
8959550,"https://www.airbnb.com/rooms/8959550",20240503175201,19846,"city scrape","Morges - Comfortable 1 bed apartment 60m to lake","https://a0.muscache.com/pictures/243bf7c5-4ab5-43b8-9099-794b982ea07e.jpg",17168273,"https://www.airbnb.com/users/show/17168273","Annabel",16244,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/178aaa09-7a4f-4d84-a394-2470d31db0e7.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/178aaa09-7a4f-4d84-a394-2470d31db0e7.jpg?aki_policy=profile_x_medium",65,113,TRUE,TRUE,"Morges",46.50592,6.48757,"Entire serviced apartment","Entire home/apt",2,"1 bath",1,7,1125,7,7,1125,1125,7,1125,TRUE,17,47,77,77,19846,2,0,0,18553,19360,5,5,4.5,5,5,5,4.5,FALSE,13,13,0,0,0.05,94,62,62
9072028,"https://www.airbnb.com/rooms/9072028",20240503175201,19846,"city scrape","Appartement au départ du télécabine proche de tout","https://a0.muscache.com/pictures/85e70d86-e066-41ab-8f7d-86a700e9a23c.jpg",38061446,"https://www.airbnb.com/users/show/38061446","Catherine",16626,"within an hour",FALSE,"https://a0.muscache.com/im/users/38061446/profile_pic/1436528336/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/38061446/profile_pic/1436528336/original.jpg?aki_policy=profile_x_medium",1,3,TRUE,TRUE,"Leysin",46.34736,7.01712,"Entire rental unit","Entire home/apt",2,"1 bath",2,6,1125,6,6,1125,1125,6,1125,TRUE,29,59,89,358,19846,28,1,0,16802,19616,4.93,4.96,4.86,4.89,4.96,4.96,4.79,FALSE,1,1,0,0,0.28,100,40,40
9306233,"https://www.airbnb.com/rooms/9306233",20240503175201,19846,"city scrape","'Le 54', ravissant studio","https://a0.muscache.com/pictures/miso/Hosting-9306233/original/ac02bb1d-301f-4d57-bf49-d5cac03397f0.jpeg",5933550,"https://www.airbnb.com/users/show/5933550","Mark & Juliette",15810,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/e9a30fae-2827-4971-8298-c99f32fd2629.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e9a30fae-2827-4971-8298-c99f32fd2629.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Perroy",46.46722,6.36537,"Entire rental unit","Entire home/apt",2,"1 bath",0,2,1125,2,3,1125,1125,2.3,1125,TRUE,0,23,40,283,19846,64,12,0,17017,19724,5,4.97,5,5,5,4.94,4.91,FALSE,1,1,0,0,0.68,100,95,69.5
9342680,"https://www.airbnb.com/rooms/9342680",20240503175201,19846,"city scrape","Design Retreat with Panoramic Views","https://a0.muscache.com/pictures/miso/Hosting-9342680/original/d7dbe0fd-2e62-42e5-a669-7fbd493dbfa9.jpeg",879615,"https://www.airbnb.com/users/show/879615","Antoine",15182,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/469f1911-fe13-4dac-938a-b4b2d6dda5a8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/469f1911-fe13-4dac-938a-b4b2d6dda5a8.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Leysin",46.34432,7.00442,"Entire rental unit","Entire home/apt",5,"1.5 baths",3,3,65,1,3,1125,1125,3,1125,TRUE,16,33,58,225,19846,37,17,1,18994,19834,4.97,4.97,4.97,4.97,5,4.92,4.86,FALSE,1,1,0,0,1.3,100,87,60
9440370,"https://www.airbnb.com/rooms/9440370",20240503175201,19846,"city scrape","Bright modern twin room, near Geneva in quiet area","https://a0.muscache.com/pictures/40dfb775-5214-42ef-881e-ffff4f265b45.jpg",39681258,"https://www.airbnb.com/users/show/39681258","France",16643,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/4daf86fe-fe84-471e-88da-1fdf16dbc8ef.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4daf86fe-fe84-471e-88da-1fdf16dbc8ef.jpg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Founex",46.32836,6.1992,"Private room in villa","Private room",2,"1 private bath",2,7,365,7,7,365,365,7,365,TRUE,0,0,0,180,19846,63,0,0,17299,19016,4.78,4.9,4.9,4.95,4.9,4.76,4.77,FALSE,3,1,2,0,0.74,100,97,95
9536239,"https://www.airbnb.com/rooms/9536239",20240503175201,19847,"city scrape","Loft en duplex au centre de Montreux","https://a0.muscache.com/pictures/2a71999e-db33-4fff-b490-d65decba9e9e.jpg",13398746,"https://www.airbnb.com/users/show/13398746","Veronique",16151,"within a few hours",FALSE,"https://a0.muscache.com/im/users/13398746/profile_pic/1435051670/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/13398746/profile_pic/1435051670/original.jpg?aki_policy=profile_x_medium",11,13,TRUE,TRUE,"Montreux",46.43986,6.91073,"Entire loft","Entire home/apt",4,"1 bath",2,6,1125,6,6,1125,1125,6,1125,TRUE,0,0,0,92,19847,4,0,0,18081,19237,4,4.5,3.75,4.75,4.5,5,3.75,FALSE,11,11,0,0,0.07,100,62,33.75
9560150,"https://www.airbnb.com/rooms/9560150",20240503175201,19846,"city scrape","Sunshine Belle Etoile Chalet","https://a0.muscache.com/pictures/prohost-api/Hosting-9560150/original/6ce86a02-f58f-4b60-ac6f-923e7e957898.jpeg",2770598,"https://www.airbnb.com/users/show/2770598","Moriya",15519,"within an hour",TRUE,"https://a0.muscache.com/im/users/2770598/profile_pic/1340892406/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/2770598/profile_pic/1340892406/original.jpg?aki_policy=profile_x_medium",724,1853,TRUE,TRUE,"Château-d'Oex",46.47592,7.13022,"Entire home","Entire home/apt",9,"2 baths",9,3,365,3,7,365,365,3.8,365,TRUE,30,60,90,365,19846,11,0,0,16807,19149,5,5,5,4.91,5,5,4.73,FALSE,27,27,0,0,0.11,100,48,41.1111111111111
9837745,"https://www.airbnb.com/rooms/9837745",20240503175201,19846,"city scrape","Contemporary  villa","https://a0.muscache.com/pictures/38992fe6-3405-48f9-8aff-c538fa69faf4.jpg",1379460,"https://www.airbnb.com/users/show/1379460","Laurence",15285,"within an hour",TRUE,"https://a0.muscache.com/im/users/1379460/profile_pic/1409139294/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/1379460/profile_pic/1409139294/original.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Belmont-sur-Lausanne",46.52728,6.68539,"Entire home","Entire home/apt",8,"2 baths",8,7,1125,7,7,1125,1125,7,1125,TRUE,0,10,22,22,19846,9,0,0,16952,17691,4.89,4.78,4.89,4.89,5,4.33,4.78,FALSE,1,1,0,0,0.09,100,96,56.25
10145293,"https://www.airbnb.com/rooms/10145293",20240503175201,19847,"city scrape","Luxury Chalet + Hot Tub + Garden, Central Villars","https://a0.muscache.com/pictures/86f23667-5ae8-4d76-a4b1-3875b1afcde8.jpg",1405645,"https://www.airbnb.com/users/show/1405645","David",15292,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/41948fbc-082b-4e4c-8b7c-b808430e03ca.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/41948fbc-082b-4e4c-8b7c-b808430e03ca.jpg?aki_policy=profile_x_medium",5,6,TRUE,TRUE,"Ollon",46.30889,7.05795,"Entire chalet","Entire home/apt",11,"4.5 baths",8,4,1125,4,7,4,1125,4.2,758.7,TRUE,18,33,47,131,19847,40,1,0,16844,19579,4.93,4.95,4.65,4.98,5,4.88,4.68,FALSE,5,5,0,0,0.4,100,79,84.7272727272727
10171211,"https://www.airbnb.com/rooms/10171211",20240503175201,19846,"city scrape","Charming flat, 2 rooms with big kitchen","https://a0.muscache.com/pictures/6b47e709-608e-4cce-8949-ce7ba64a081f.jpg",52220061,"https://www.airbnb.com/users/show/52220061","Sandrine",16794,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/8d0d8704-b125-4898-b7c5-aa4135c93062.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8d0d8704-b125-4898-b7c5-aa4135c93062.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Château-d'Oex",46.47479,7.1338,"Entire rental unit","Entire home/apt",5,"1 bath",4,2,31,2,2,31,31,2,31,TRUE,18,41,59,223,19846,72,8,0,16916,19750,4.54,4.69,4.76,4.83,4.96,4.76,4.54,FALSE,1,1,0,0,0.74,100,91,14.4
10197194,"https://www.airbnb.com/rooms/10197194",20240503175201,19846,"city scrape","Chez Epicure-petite chambre double","https://a0.muscache.com/pictures/edc744c0-af8d-4736-a778-cc6f12a150c2.jpg",52382334,"https://www.airbnb.com/users/show/52382334","Audrey",16796,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/9ed9d3d5-cd03-43d1-93d5-b15063b852d5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9ed9d3d5-cd03-43d1-93d5-b15063b852d5.jpg?aki_policy=profile_x_medium",3,3,TRUE,FALSE,"Lignerolle",46.74149,6.45759,"Private room in home","Private room",2,"3 shared baths",1,1,1125,1,1,1125,1125,1,1125,TRUE,24,53,83,173,19846,25,2,0,16864,19685,4.96,4.96,5,5,5,4.84,4.92,FALSE,3,0,2,1,0.25,100,79,70
10197982,"https://www.airbnb.com/rooms/10197982",20240503175201,19846,"city scrape","Chez Epicure-grande chambre","https://a0.muscache.com/pictures/fc36a0ac-782e-4417-8332-aaff6d68feb6.jpg",52382334,"https://www.airbnb.com/users/show/52382334","Audrey",16796,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/9ed9d3d5-cd03-43d1-93d5-b15063b852d5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9ed9d3d5-cd03-43d1-93d5-b15063b852d5.jpg?aki_policy=profile_x_medium",3,3,TRUE,FALSE,"Lignerolle",46.74123,6.45667,"Private room in bed and breakfast","Private room",2,"3 shared baths",2,1,1125,1,1,1125,1125,1,1125,TRUE,25,54,84,359,19846,4,0,0,16846,18838,5,5,5,4.75,5,5,5,FALSE,3,0,2,1,0.04,100,79,80
10198358,"https://www.airbnb.com/rooms/10198358",20240503175201,19846,"city scrape","Chez Epicure-Dortoir mixte","https://a0.muscache.com/pictures/232f1582-1cb3-46c9-9ca9-1f6213957d76.jpg",52382334,"https://www.airbnb.com/users/show/52382334","Audrey",16796,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/9ed9d3d5-cd03-43d1-93d5-b15063b852d5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9ed9d3d5-cd03-43d1-93d5-b15063b852d5.jpg?aki_policy=profile_x_medium",3,3,TRUE,FALSE,"Lignerolle",46.73968,6.45701,"Shared room in bed and breakfast","Shared room",4,"1 shared bath",0,1,1125,1,1,1125,1125,1,1125,TRUE,24,53,83,358,19846,18,3,1,16876,19818,4.83,4.89,4.89,4.89,4.94,4.78,4.5,FALSE,3,0,2,1,0.18,100,79,45
10953325,"https://www.airbnb.com/rooms/10953325",20240503175201,19847,"city scrape","Logement entier","https://a0.muscache.com/pictures/12038ee9-d3cf-4a12-aa3a-4970111ffaf5.jpg",25187183,"https://www.airbnb.com/users/show/25187183","Ava",16429,"a few days or more",FALSE,"https://a0.muscache.com/im/pictures/user/e5730fe1-e81f-4fe3-9e39-8e4bcfdd52ed.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e5730fe1-e81f-4fe3-9e39-8e4bcfdd52ed.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Lausanne",46.51896,6.6314,"Entire rental unit","Entire home/apt",2,"1 bath",1,5,1125,5,5,1125,1125,5,1125,TRUE,30,60,90,365,19847,11,0,0,16854,17426,4.73,4.73,4.64,4.91,4.91,4.27,4.73,FALSE,3,1,2,0,0.11,22,58,75
10957590,"https://www.airbnb.com/rooms/10957590",20240503175201,19846,"city scrape","Private Loft Suite","https://a0.muscache.com/pictures/5c406e09-fb6c-4921-92ed-c248e3fc91ba.jpg",49816609,"https://www.airbnb.com/users/show/49816609","Janet",16763,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/bc711d94-eb7c-415b-8627-607808a0193a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/bc711d94-eb7c-415b-8627-607808a0193a.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Tannay",46.30994,6.18088,"Private room in home","Private room",2,"1.5 baths",1,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,120,19846,45,2,0,17207,19778,5,5,4.98,5,5,4.89,4.93,FALSE,1,0,1,0,0.51,100,100,85
10990779,"https://www.airbnb.com/rooms/10990779",20240503175201,19847,"city scrape","Spacious modern apartment in Lavaux/Riviera area","https://a0.muscache.com/pictures/7358b754-c878-4821-8ca2-30302623c1cf.jpg",56506032,"https://www.airbnb.com/users/show/56506032","Delphine & Vincent",16828,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/6bbcfa08-5a7b-447e-a59b-8eb8011e54f2.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/6bbcfa08-5a7b-447e-a59b-8eb8011e54f2.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Blonay",46.47585,6.89442,"Entire condo","Entire home/apt",4,"1.5 baths",4,1,7,1,1,7,7,1,7,TRUE,27,27,27,27,19847,46,4,1,17332,19818,4.96,4.98,4.98,4.91,4.96,4.86,4.82,FALSE,1,1,0,0,0.55,100,67,30.5
11016302,"https://www.airbnb.com/rooms/11016302",20240503175201,19846,"city scrape","Feel at home abroad","https://a0.muscache.com/pictures/airflow/Hosting-11016302/original/b5bd29d2-be68-4421-bf1a-90c4dba92839.jpg",57165824,"https://www.airbnb.com/users/show/57165824","Cindy",16833,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/ec8deaf5-d93b-4609-9167-d59e485ef5ab.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ec8deaf5-d93b-4609-9167-d59e485ef5ab.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Prilly",46.5355,6.59922,"Private room in townhouse","Private room",2,"1.5 shared baths",1,2,90,2,2,90,90,2,90,TRUE,0,11,23,276,19846,45,6,0,16982,19814,4.87,4.93,4.91,4.71,4.8,4.62,4.67,FALSE,2,0,2,0,0.47,100,97,60
11173071,"https://www.airbnb.com/rooms/11173071",20240503175201,19846,"city scrape","Maison avec jardin au bord du lac","https://a0.muscache.com/pictures/94934fbb-7238-4944-bdeb-28a0dc209a9d.jpg",10265935,"https://www.airbnb.com/users/show/10265935","Gioia",16035,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/7efc36d6-1875-4509-bfa6-442bd7a24a5d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7efc36d6-1875-4509-bfa6-442bd7a24a5d.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Préverenges",46.51429,6.5285,"Entire rental unit","Entire home/apt",2,"1.5 baths",0,18,1125,18,18,1125,1125,18,1125,TRUE,0,0,30,305,19846,8,3,0,17145,19650,5,5,5,5,5,5,4.88,FALSE,1,1,0,0,0.09,67,50,62.5
11199639,"https://www.airbnb.com/rooms/11199639",20240503175201,19846,"city scrape","C 1 Le Petiit Pre. Ground floor flat. Sleeps 6.","https://a0.muscache.com/pictures/851a66a8-7e2a-4e2c-81a2-427230d9db66.jpg",50118308,"https://www.airbnb.com/users/show/50118308","Sally",16768,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/d41f51da-3072-4d3e-8065-a7b648c5f71e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d41f51da-3072-4d3e-8065-a7b648c5f71e.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Château-d'Oex",46.47243,7.1255,"Entire place","Entire home/apt",6,"2 baths",7,6,21,6,6,21,21,6,21,TRUE,20,39,53,292,19846,26,3,0,16992,19726,4.65,4.77,4.65,4.85,4.92,4.88,4.42,FALSE,1,1,0,0,0.27,100,98,23.8333333333333
11255786,"https://www.airbnb.com/rooms/11255786",20240503175201,19846,"city scrape","❤️ Chalet Rouge Cœur ❤️ et sa vue imprenable","https://a0.muscache.com/pictures/b935bdf7-42eb-4ee1-a283-24896f7b0a78.jpg",261907,"https://www.airbnb.com/users/show/261907","Marie-France",14896,"within an hour",FALSE,"https://a0.muscache.com/im/users/261907/profile_pic/1391611672/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/261907/profile_pic/1391611672/original.jpg?aki_policy=profile_x_medium",2,7,TRUE,TRUE,"Bex",46.27145,7.02932,"Entire chalet","Entire home/apt",4,"1 bath",2,1,28,1,4,1,1125,1.2,402.5,TRUE,17,41,53,74,19846,40,0,0,17020,19406,4.78,4.8,4.93,4.68,4.7,4.6,4.55,TRUE,2,1,1,0,0.42,100,100,32
11365623,"https://www.airbnb.com/rooms/11365623",20240503175201,19847,"city scrape","Beautiful Sunny Chalet in Caux above Lake Geneva","https://a0.muscache.com/pictures/hosting/Hosting-11365623/original/ea74477f-950f-47ff-85b4-d053835c059c.jpeg",20115491,"https://www.airbnb.com/users/show/20115491","Philipp S.",16298,"within a few hours",FALSE,"https://a0.muscache.com/im/users/20115491/profile_pic/1408210805/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/20115491/profile_pic/1408210805/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Montreux",46.43577,6.94609,"Entire chalet","Entire home/apt",4,"2 baths",0,6,220,6,6,220,220,6,220,TRUE,23,53,83,336,19847,2,0,0,17139,17396,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.02,100,71,75
11366662,"https://www.airbnb.com/rooms/11366662",20240503175201,19846,"city scrape","Petit studio sous les combles","https://a0.muscache.com/pictures/miso/Hosting-11366662/original/cc8a655a-1cfe-4c98-ae99-100ffc270fba.jpeg",29814475,"https://www.airbnb.com/users/show/29814475","Nicolas",16516,"within a day",TRUE,"https://a0.muscache.com/im/users/29814475/profile_pic/1440944229/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/29814475/profile_pic/1440944229/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Arnex-sur-Nyon",46.37381,6.19368,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,0,19846,46,6,0,16863,19813,4.93,5,4.91,5,5,4.85,4.87,FALSE,1,1,0,0,0.46,100,85,35
11406473,"https://www.airbnb.com/rooms/11406473",20240503175201,19846,"city scrape","2pcs, calme près Lausanne, vue lac.","https://a0.muscache.com/pictures/26ddd139-dc56-40fb-bcaf-eb2d6d3e677f.jpg",9582857,"https://www.airbnb.com/users/show/9582857","Béatrice",16000,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/b76ba4d9-e7d3-469e-bb34-867fd7faf4d0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/b76ba4d9-e7d3-469e-bb34-867fd7faf4d0.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Prilly",46.53487,6.60445,"Entire rental unit","Entire home/apt",2,"1 bath",1,21,25,3,25,25,25,6.1,25,TRUE,0,1,1,139,19846,28,2,1,16899,19831,4.89,4.89,4.89,4.93,4.93,4.79,4.89,FALSE,1,1,0,0,0.28,100,17,20
11560912,"https://www.airbnb.com/rooms/11560912",20240503175201,19846,"city scrape","Sunny room in the vineyards with private entrance","https://a0.muscache.com/pictures/48ba6e20-3b8a-40e2-9292-08e506ee1a22.jpg",514659,"https://www.airbnb.com/users/show/514659","Sandra",15081,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/2ef1c6e2-0ab8-4c5a-ae76-29c91ccd1196.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/2ef1c6e2-0ab8-4c5a-ae76-29c91ccd1196.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Gilly",46.45432,6.30032,"Private room in condo","Private room",2,"1 private bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,14,14,14,258,19846,72,20,0,16921,19667,4.96,4.93,4.97,4.94,4.97,4.93,4.85,FALSE,1,0,1,0,0.74,100,91,55
11686200,"https://www.airbnb.com/rooms/11686200",20240503175201,19847,"city scrape","Room close to the station / lake","https://a0.muscache.com/pictures/airflow/Hosting-11686200/original/f0d4599f-bec2-4194-a7b4-c33b3831ee41.jpg",8091312,"https://www.airbnb.com/users/show/8091312","Naomi",15928,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/8a662c40-6095-4948-8505-c8e712a93107.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8a662c40-6095-4948-8505-c8e712a93107.jpg?aki_policy=profile_x_medium",2,5,TRUE,TRUE,"Lausanne",46.51056,6.63274,"Private room in rental unit","Private room",1,"2 shared baths",1,1,1125,1,1,1125,1125,1,1125,TRUE,22,22,31,31,19847,62,23,1,16978,19826,4.61,4.73,4.66,4.76,4.76,4.89,4.48,FALSE,2,0,2,0,0.65,80,91,66
11730059,"https://www.airbnb.com/rooms/11730059",20240503175201,19846,"city scrape","Petite maison en milieu rural","https://a0.muscache.com/pictures/2b014521-8d01-47d2-b4cc-2e750190a180.jpg",6225721,"https://www.airbnb.com/users/show/6225721","Jean-Daniel",15829,"within an hour",FALSE,"https://a0.muscache.com/im/users/6225721/profile_pic/1367694717/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/6225721/profile_pic/1367694717/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Goumoëns",46.64777,6.58618,"Entire home","Entire home/apt",6,"1 bath",4,5,30,5,5,30,30,5,30,TRUE,29,59,81,356,19846,6,0,0,17260,18764,4.83,4.83,5,4.83,4.83,4.83,4.5,FALSE,2,2,0,0,0.07,100,33,25.8333333333333
11823681,"https://www.airbnb.com/rooms/11823681",20240503175201,19846,"city scrape","Cosy bedroom, parking, 10min walk to Rolle train.","https://a0.muscache.com/pictures/d27637e9-1db2-4d41-bc2f-9e0f10a9db92.jpg",55460718,"https://www.airbnb.com/users/show/55460718","Mark",16820,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/6e676f46-a6eb-4b13-a74d-8b555f18a2e9.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/6e676f46-a6eb-4b13-a74d-8b555f18a2e9.jpg?aki_policy=profile_x_medium",2,2,TRUE,FALSE,"Mont-sur-Rolle",46.46905,6.3409,"Private room in home","Private room",2,"1 shared bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,3,8,26,268,19846,346,43,4,16891,19838,4.97,4.95,4.99,4.99,4.99,4.88,4.94,FALSE,1,0,1,0,3.51,100,96,75
11857303,"https://www.airbnb.com/rooms/11857303",20240503175201,19846,"city scrape","Double room in modern villa","https://a0.muscache.com/pictures/bf64ca01-ee60-47bb-910e-ca0ee69dd045.jpg",56630776,"https://www.airbnb.com/users/show/56630776","Pauline",16829,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/931e4937-0a0e-403a-8044-942d85083f90.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/931e4937-0a0e-403a-8044-942d85083f90.jpg?aki_policy=profile_x_medium",2,5,TRUE,TRUE,"Ollon",46.2901,6.98896,"Private room in home","Private room",2,"1 private bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,16,39,69,344,19846,24,2,0,17028,19807,4.96,5,5,5,5,4.96,4.96,FALSE,2,1,1,0,0.26,100,83,100
